dataset,traj_id,missing_count,player_mae_m,player_rmse_m,b23_mae_m,b23_rmse_m,b28_mae_m,b28_rmse_m,player_minus_b23_mae_m,player_minus_b28_mae_m
16,11441,76,84.0336343361581,218.10157027295188,75.20997548697359,162.91616966688423,77.76610618192592,175.91228579056505,8.823658849184511,6.267528154232181
16,11895,54,4.387766706986552,6.716101429812678,21.08394204448587,36.95515412020882,12.768290544462058,25.77470738790854,-16.69617533749932,-8.380523837475506
16,12283,51,44.330491724456536,84.82245173240617,70.43080584549367,97.55468016876169,37.14742069516984,64.02165941686876,-26.10031412103713,7.183071029286694
16,12559,66,8.444166891441169,14.74141142360652,23.8901802704542,44.12983871074088,16.362229540327377,28.387022303019787,-15.44601337901303,-7.918062648886208
16,12947,81,20.740512616579423,49.968115272829756,20.667370013403577,44.89881847479965,18.643460573856277,41.21369045842534,0.07314260317584598,2.0970520427231456
16,13350,167,20.932911819770318,64.87020610418922,36.11332792415745,79.40589308471402,34.51100716547667,76.57327385812742,-15.180416104387135,-13.578095345706352
16,13686,58,20.073834595427748,59.09006861189095,6.585484395886067,9.611728203857801,4.948186845650661,10.01581462805274,13.488350199541681,15.125647749777087
16,13874,124,14.026208044376386,30.97963334103769,12.741959818707981,28.616966228164713,12.425966706899592,29.103813294796584,1.2842482256684047,1.6002413374767936
16,14085,90,27.589920985814196,75.576491022828,32.81432799238366,83.83225743657971,35.63186953090265,89.51024007575379,-5.224407006569464,-8.041948545088452
16,14106,46,3.7506635480114103,5.162426825165867,26.84547254688536,37.61171920930067,30.08325154797996,43.564330764744305,-23.09480899887395,-26.33258799996855
16,14632,99,17.729803754251613,34.83619404393292,42.46103502104839,118.71146827059646,46.30033536092068,129.04784935589188,-24.731231266796776,-28.570531606669064
16,14748,57,9.761576878319662,15.795658296772878,41.32548309956239,66.14173428025951,45.65246711957861,70.51062930118096,-31.56390622124273,-35.890890241258944
16,15441,101,29.487047694549837,43.35921650448194,23.793980717233566,36.60821753111494,23.50642993222635,33.56155460857961,5.6930669773162705,5.980617762323487
16,15760,112,8.552735787357028,17.027152076636142,26.055818041723033,65.48908302587078,22.381246715755942,47.72570240494833,-17.503082254366007,-13.828510928398915
16,15923,48,2.4948580235867994,4.382779549690076,13.132948037068823,29.952300348662135,16.924131687995015,40.69821874635886,-10.638090013482024,-14.429273664408216
16,16279,75,4.855103861817651,8.562222025944761,48.63752040604495,115.86798143107684,47.37826241050211,112.81809698671556,-43.782416544227296,-42.52315854868446
16,16518,78,25.845443226248413,69.70036772303155,14.630112065353774,31.581737929581674,11.000248104717251,27.24394122192267,11.215331160894639,14.845195121531162
